   69.832999999999998        22.581000000000000     
   69.829499999999996        22.605799999999999     
   69.831599999999995        22.584299999999999     
   69.828199999999995        22.591100000000001     
   69.826599999999999        22.585200000000000     
   69.825699999999998        22.583100000000002     
   69.824900000000000        22.581000000000000     
   69.824600000000004        22.582200000000000     
   69.823200000000000        22.578299999999999     
   69.822800000000001        22.578900000000001     
   69.821899999999999        22.579899999999999     
   69.822199999999995        22.577800000000000     
   69.824900000000000        22.578900000000001     
   69.826599999999999        22.578600000000002     
   69.829300000000003        22.577800000000000     
   69.832700000000003        22.580100000000002     
   69.833399999999997        22.579799999999999     
   69.832800000000006        22.580900000000000     
   69.828699999999998        22.578700000000001     
   69.822299999999998        22.576799999999999     
   69.815600000000003        22.576699999999999     
   69.808700000000002        22.575099999999999     
   69.805300000000003        22.574200000000001     
   69.803399999999996        22.575600000000001     
   69.804000000000002        22.576799999999999     
   69.807699999999997        22.577000000000002     
   69.813800000000001        22.578199999999999     
   69.821399999999997        22.579699999999999     
   69.827900000000000        22.581299999999999     
   69.830100000000002        22.581700000000001     
   69.829099999999997        22.581099999999999     
   69.825999999999993        22.579400000000000     
   69.821299999999994        22.576899999999998     
   69.816400000000002        22.573899999999998     
   69.812299999999993        22.571700000000000     
   69.811300000000003        22.570499999999999     
   69.812399999999997        22.570100000000000     
   69.814400000000006        22.570200000000000     
   69.818399999999997        22.571200000000001     
   69.824799999999996        22.574400000000001     
   69.828800000000001        22.575099999999999     
   69.830299999999994        22.575500000000002     
   69.828900000000004        22.575099999999999     
   69.824600000000004        22.574500000000000     
   69.818899999999999        22.573300000000000     
   69.811499999999995        22.571100000000001     
   69.804900000000004        22.569400000000002     
   69.801199999999994        22.569099999999999     
   69.799300000000002        22.569900000000001     
   69.800399999999996        22.570699999999999     
   69.803799999999995        22.572600000000001     
   69.810800000000000        22.574500000000000     
   69.816599999999994        22.576000000000001     
   69.819900000000004        22.577600000000000     
   69.820999999999998        22.577300000000001     
   69.818799999999996        22.577000000000002     
   69.815700000000007        22.575700000000001     
   69.810699999999997        22.573100000000000     
   69.807000000000002        22.570799999999998     
   69.804800000000000        22.568600000000000     
   69.805099999999996        22.567299999999999     
   69.807000000000002        22.567000000000000     
   69.811499999999995        22.568200000000001     
   69.817499999999995        22.570599999999999     
   69.823200000000000        22.572399999999998     
   69.825999999999993        22.573000000000000     
   69.826700000000002        22.573499999999999     
   69.824900000000000        22.573000000000000     
   69.821200000000005        22.572099999999999     
   69.816299999999998        22.570399999999999     
   69.811599999999999        22.569099999999999     
   69.808700000000002        22.568000000000001     
   69.807000000000002        22.567100000000000     
   69.807599999999994        22.566800000000001     
   69.810900000000004        22.567399999999999     
